No.	CAS	SMILES	Status	Exp activity
1361	N.A.	O=C(c1cccc(c1)C)N(CC)CC	Training	0
1362	N.A.	O=C(N)c1[nH]cnc1(N=NN(C)C)	Training	0
1363	N.A.	O=C(NCC)NCCCOc1cccc(c1)CN2CCCCC2	Training	0
1364	N.A.	O=C(O)Cc1ccc(cc1)CCNS(=O)(=O)c2ccc(cc2)Cl	Training	0
1365	N.A.	O=C(O)CCC(=O)NN(C)C	Training	0
1366	N.A.	C#CC4(O)(CCC3C5CCC2=Cc1oncc1CC2(C)C5(CCC34(C)))	Training	2
1367	N.A.	O=S(=O)(c1ccc(N)cc1)c2ccc(N)cc2	Test	0
1368	N.A.	O=C(N)C(c1ccccc1)(c2ccccc2)C5CN(CCc3ccc4OCCc4(c3))CC5	Training	0
1369	N.A.	O=C(OC2COC1OCCC12)NC(Cc3ccccc3)C(O)CN(CC(C)C)S(=O)(=O)c4ccc(N)cc4	Training	0
1370	N.A.	O=C(O)CCn2c1ccccc1c(c2C)Cn3cncc3	Training	0
1371	N.A.	O=C(O)c2ccc(OCCn1cncc1)cc2	Training	0
1372	N.A.	O=C(O)CCCCCCCCC(=O)O	Test	0
1373	N.A.	N#CCCCCCCCCC	Training	0
1374	N.A.	O=C(NO)CCCCCCCCC	Training	1
1375	N.A.	O=C(O)CCCCCCCCC	Test	0
1376	N.A.	O=C(OCCCCCCCCCC)C(=C)C	Test	0
1377	N.A.	n1c(nc(nc1NC(C)C)Cl)N	Test	0
1378	N.A.	O=C1C=CN(C(=C1(O))C)C	Training	0
1379	N.A.	O=C(NCCCCCN(O)C(=O)C)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	Training	0
1380	N.A.	O=C(OCC(=O)C35(N=C(OC5(CC2C4CCC1=CC(=O)C=CC1(C)C4(C(O)CC23(C))))C))C	Training	1
1381	N.A.	O=C1OC(=CC(=O)C1C(=O)C)C	Training	0
1382	N.A.	n1c(nc(nc1NCC)Cl)N	Training	0
1383	N.A.	O=C(c1cc2cc(ccc2([nH]1))NS(=O)(=O)C)N4CCN(c3ncccc3(NC(C)C))CC4	Training	0
1384	N.A.	N#CC(OC(=O)C1C(C=C(Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	0
1385	N.A.	O=P(OC)(OC)SCCS(=O)(=O)CC	Training	0
1386	N.A.	O=C3Nc1ccc(cc1C(c2ccccc2)=[N+]([O-])C3)Cl	Training	0
1387	N.A.	O=C(Nc1c(cccc1C)C)C[N+](Cc2ccccc2)(CC)CC	Test	0
1388	N.A.	O=C(OCC(=O)C2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))C	Training	0
1389	N.A.	O=C(OCCN(CC)CC)c1ccc(cc1)NCCCC	Test	0
1390	N.A.	O(C3c1ccccc1CCc2ccccc23)C5CC4N(C)C(CC4)C5	Training	0
1391	N.A.	Nc1cc([n+](c2ccccc12)CCCCCCCCCC[n+]3c4ccccc4(c(N)cc3C))C	Training	2
1392	N.A.	O=S(=O)(N)c1ccc(cc1)n3nc(cc3(c2ccc(OC)c(F)c2))C(F)F	Training	0
1393	N.A.	c1ccc3c(c1)N(c2ccccc2CC3)CCCNC	Training	0
1394	N.A.	O=C2OC(C=Cc1ccccc1)=CC(OC)=C2	Training	1
1395	N.A.	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2))Cl	Test	0
1396	N.A.	O=C(N)CNC(=O)C(NC(=O)C4N(C(=O)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCSSC1)Cc2ccc(O)cc2)Cc3ccccc3)CCC(=O)N)CC(=O)N)CCC4)CCCNC(=N)N	Test	0
1397	N.A.	C#CC3(O)(CCC2C4CCC1=CCCCC1C4(C(=C)CC23(CC)))	Training	0
1398	N.A.	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))(C)C)(C)	Test	1
1399	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Training	1
1400	N.A.	O=C(OCC(=O)C2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))C(C)(C)C	Test	0
1401	N.A.	O=C(NC3N=C(c1ccccc1)c2ccccc2N(C3(=O))C)c4cc5ccccc5([nH]4)	Training	2
1402	N.A.	O=C(OCC(=O)C3(O)(C(C)CC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Test	1
1403	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CCCC)(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Test	1
1404	N.A.	O=C(OCC(=O)C3(O)(C(C)CC2C4CCC1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))c5cccc(c5)S(=O)(=O)O	Training	1
1405	N.A.	n1ccccc1C(c2ccc(cc2)Br)CCN(C)C	Training	0
1406	N.A.	O=C(O)C(N)COP(=O)(O)O	Training	0
1407	N.A.	O=C(O)C(c1ccc(cc1)CC(C)C)C	Test	0
1408	N.A.	O=C(NCCCO)C(O)C(C)(C)CO	Training	0
1409	N.A.	OC(COc1cccc2ccccc12)CNC(C)C	Test	0
1410	N.A.	O(c1ccc2c(c1)C34(CCN(C)C(C2)C4(CCCC3)))C	Training	0
1411	N.A.	Oc1ccc2c(c1)C34(CCN(C)C(C2)C4(CCCC3))	Test	0
1412	N.A.	O=C(OCC(CC)CCCC)CCCCC(=O)OCC(CC)CCCC	Training	0
1413	N.A.	O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC)	Test	0
1414	N.A.	O=C(OCCOC)c1ccccc1(C(=O)OCCOC)	Test	0
1415	N.A.	O=C(O)c1cc(OC(=O)C)c2C(=O)c3c(OC(=O)C)cccc3(C(=O)c2(c1))	Training	0
1416	N.A.	O=C(Oc1ccc(cc1)NC(=O)C)C	Training	0
1417	N.A.	O=C(C)CC(O)(C)C	Training	0
1418	N.A.	O=C1c2ccccc2(C(=O)N1C(CCl)SP(OCC)(OCC)=S)	Training	0
1419	N.A.	O=C(N(C(C)C)C(C)C)SCC(=CCl)Cl	Training	2
1420	N.A.	O=C(Nc2ccc(OCCOCCOc1ccc(cc1)NC(=O)C)cc2)C	Training	0
1421	N.A.	n2c1ccc(OCCN(CC)CC)cc1sc2N(C)C	Training	1
1422	N.A.	O=C(Nc1ccccc1(N))c2ccc(N)cc2	Training	1
1423	N.A.	O=C(O)c1c(c(NC(=O)C)c(c(NC(=O)C)c1I)I)I	Training	0
1424	N.A.	n1cc(c(nc1N)N)Cc2ccc(OC)c(OC)c2	Test	0
1425	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)C	Training	1
1426	N.A.	n1c(OP(OCC)(OCC)=S)cc(nc1C(C)C)C	Training	0
1427	N.A.	O=S2(=O)(NC(=Nc1ccc(cc12)Cl)C)	Training	0
1428	N.A.	O=C3c1ccccc1N(c2ccccc2N3CCN(C)C)C	Training	0
1429	N.A.	O1c3ccccc3(Oc2ccccc12)	Training	0
1430	N.A.	o2c1ccccc1c3ccccc23	Training	0
1431	N.A.	O=P(O)(OCc1ccccc1)OCc2ccccc2	Training	0
1432	N.A.	N#CC(Br)Br	Training	0
1433	N.A.	O=C(NCCN(CC)CC)c2cc(nc1ccccc12)OCCCC	Training	0
1434	N.A.	O=C(OCCCC)CCCCCCCCC(=O)OCCCC	Test	0
1435	N.A.	O=C(OCCCC)CCCCC(=O)OCCCC	Test	0
1436	N.A.	O=C(OCCCC)c1ccccc1(C(=O)OCCCC)	Test	0
1437	N.A.	CCCCSCCCC	Training	0
1438	N.A.	O=C(O)c1c(OC)c(ccc1Cl)Cl	Training	0
1439	N.A.	c1cc(cc2c1NC3CCN(C)CC23)C	Training	0
1440	N.A.	O=CN(C(=C(CCOC(=O)OCC)SC(=O)OCC)C)Cc1cnc(nc1(N))C	Training	0
1441	N.A.	N#Cc1c(cccc1Cl)Cl	Training	0
1442	N.A.	O(c1ccc(cc1Cl)Cl)P(OCC)(OCC)=S	Test	0
1443	N.A.	O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl	Training	0
1444	N.A.	O=C(N(CC=C)CC=C)C(Cl)Cl	Training	0
1445	N.A.	O=S(=O)(N)c1cc(c(c(c1)S(=O)(=O)N)Cl)Cl	Training	0
1446	N.A.	O=P(OC=C(Cl)Cl)(OC)OC	Training	0
1447	N.A.	N#CC(c1ccc(cc1)Cl)c2c(cc(cc2Cl)N3N=CC(=O)NC3(=O))Cl	Training	1
1448	N.A.	O=C(O)Cc2ccccc2(Nc1c(cccc1Cl)Cl)	Training	0
1449	N.A.	O=C(OC)C(Oc2ccc(Oc1ccc(cc1Cl)Cl)cc2)C	Training	0
1450	N.A.	O=[N+]([O-])c1cc(c(N)c(c1)Cl)Cl	Training	0
1451	N.A.	O=C(C=C(OP(=O)(OC)OC)C)N(C)C	Training	0
1452	N.A.	C1CCC(CC1)SSC2CCCCC2	Training	0
1453	N.A.	N(C1CCCCC1)C2CCCCC2	Training	0
1454	N.A.	C(=NC1CCCCC1)=NC2CCCCC2	Training	1
1455	N.A.	O3C4CC5C2CC(C1OC12)C5(C34)	Training	0
1456	N.A.	Oc1ccc(cc1)C(=CC)C(=CC)c2ccc(O)cc2	Test	0
1457	N.A.	OCCNCCO	Training	0
1458	N.A.	O=C(OC(C)C)Nc1ccc(OCC)c(OCC)c1	Training	0
1459	N.A.	O=C(OCC)C=CC(=O)OCC	Training	0
1460	N.A.	O=C(OCC)CCC(=O)OCC	Training	0
1461	N.A.	O=C(OCC)CCCCCCCCC(=O)OCC	Test	0
1462	N.A.	O=P(OCC)(OCC)CC	Training	0
1463	N.A.	O=C(OCC)c1ccccc1(C(=O)OCC)	Test	0
1464	N.A.	O=S(=O)(OCC)OCC	Training	0
1465	N.A.	OCCOCCO	Training	0
1466	N.A.	OCCOCCOC	Test	0
1467	N.A.	O=CN(CC)CC	Training	0
1468	N.A.	O=C(OCC[N+](C)(CC)CC)C(c1ccccc1)C(C)CC	Test	0
1469	N.A.	O=C(c1ccccc1)C(N(CC)CC)C	Training	0
1470	N.A.	O=C(OCC(=O)C3(OC(=O)C)(C(C)CC2C4CC(F)C1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Test	1
1471	N.A.	O=C(O)C2=CN(c1ccc(F)cc1)c3cc(c(F)cc3(C2(=O)))N4CCN(C)CC4	Training	0
1472	N.A.	O=C(NC(=O)c1c(F)cccc1(F))Nc2ccc(cc2)Cl	Training	1
1473	N.A.	O=C1C=CC3(C(=C1)C(F)CC2C4CC(C)C(C(=O)COC(=O)CCCC)C4(C)(CC(O)C23(F)))(C)	Training	1
1474	N.A.	O=C(Nc1ccc(F)cc1(F))c3cccnc3(Oc2cccc(c2)C(F)(F)F)	Training	0
1475	N.A.	O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F)	Training	0
1476	N.A.	O=C(OCC(=O)C3(OC(=O)CCC)(CCC2C4CC(F)C1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))C	Test	1
1477	N.A.	O=C3c1ccccc1CN4C(=O)c2ccccc2CN34	Training	0
1478	N.A.	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	2
1479	N.A.	O=C(OCCCCCC)CCCCC(=O)OCCCCCC	Training	0
1480	N.A.	O=C(OCCCCCC)c1ccccc1(C(=O)OCCCCCC)	Test	0
1481	N.A.	N(CCCCCC)CCCCCC	Training	0
1482	N.A.	O=C1C2=C(CCC1)C(C)(C)C(C)C2(C)C	Training	0
1483	N.A.	OC1CCC5C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4)	Test	0
1484	N.A.	O=C1OC(CC(OC)=C1)CCc2ccccc2	Training	0
1485	N.A.	Oc5ccc4c1c5(OC2C(O)CCC3C(N(C)CCC123)C4)	Test	0
1486	N.A.	OC(C)(C)CCCC(C=C)C	Training	0
1487	N.A.	Oc1ccc(cc1)C(c2ccc(O)cc2)=C(Cl)Cl	Training	1
1488	N.A.	O=C(OCC(C)C)CCCCC(=O)OCC(C)C	Training	0
1489	N.A.	O=C(CC(C)C)CC(C)C	Training	0
1490	N.A.	O=C(OCC(C)C)c1ccccc1(C(=O)OCC(C)C)	Test	0
1491	N.A.	O=C(OCCCCCCCC(C)C)CCCCC(=O)OCCCCCCCC(C)C	Training	0
1492	N.A.	O=C(OCCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCCC(C)C)	Test	0
1493	N.A.	O=C(OCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCC(C)C)	Test	0
1494	N.A.	O=P(OC(C)C)(OC(C)C)C	Training	0
1495	N.A.	O=C(OC(C)C)c1ccccc1(C(=O)OC(C)C)	Test	0
1496	N.A.	O=C(O)C23(OC1COC(OC1C3(OC(O2)(C)C))(C)C)	Training	0
1497	N.A.	O=C(Oc1ccc(cc1)N(C(=O)C(Cl)Cl)C)c2occc2	Training	0
1498	N.A.	O=C(OC3C(=O)N(c1ccccc1SC3(c2ccc(OC)cc2))CCN(C)C)C	Training	0
1499	N.A.	O=C2c3ccc(OC)c(c3(OC(c1ccccc1)=C2C))CN(C)C	Training	2
1500	N.A.	c1ccc3c(c1)N(c2ccccc2C3(C)C)CCCN(C)C	Training	0
1501	N.A.	c1ccc(cc1)CC(N(C)C)C	Test	0
1502	N.A.	O=C1OC(C(=O)N1)(C)C	Training	0
1503	N.A.	n1c(nc(nc1NC(C)C(C)C)SC)NCC	Training	0
1504	N.A.	O=C(N(c1c(csc1C)C)C(C)COC)CCl	Training	2
1505	N.A.	O=S1(=O)(C(=C(C)S(=O)(=O)CC1)C)	Training	2
1506	N.A.	n1c(OCCN(C)C)c2ccccc2(cc1CCCC)	Training	0
1507	N.A.	O=C(NC)CSP(OC)(OC)=S	Training	0
1508	N.A.	O=C(OC)CC(C(=O)OC)C(=O)C	Training	0
1509	N.A.	O=C(OC)CCCCC(=O)OC	Training	0
1510	N.A.	O=C(OC)CCCCCCCCC(=O)OC	Training	0
1511	N.A.	O=C(OC)CCCC(=O)OC	Training	0
1512	N.A.	O=C(OC)C1CCC(C(=O)OC)CC1	Training	0
1513	N.A.	O=C(OC)c1cccc(c1)C(=O)OC	Training	0
1514	N.A.	O=C(OC)C=CC(=O)OC	Training	0
1515	N.A.	O=C(OC)c1ccccc1(C(=O)OC)	Test	0
1516	N.A.	O=C(OC)CCC(=O)OC	Training	0
1517	N.A.	O=C(OC)c1ccc(cc1)C(=O)OC	Test	0
1518	N.A.	O=C(Oc1nn(C(=O)N(C)C)c(c1)C)N(C)C	Training	0
1519	N.A.	O=C(OCCCCCCCCC)c1ccccc1(C(=O)OCCCCCCCCC)	Test	0
1520	N.A.	O=C(O)CCCC=CCC1C(=O)CC(O)C1(C=CC(O)CCCCC)	Training	0
1521	N.A.	O=[N+]([O-])c1cccc(c1)S(=O)(=O)NCCNS(=O)(=O)c2cccc(c2)[N+](=O)[O-]	Training	0
1522	N.A.	O=C(OCCCCCCCC)c1ccccc1(C(=O)OCCCCCCCC)	Test	0
1523	N.A.	O=C3C=C(Oc4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc(O)c34)c5ccc(OC)c(O)c5	Test	0
1524	N.A.	O=C(Oc1ccccc1C2OCCO2)NC	Training	0
1525	N.A.	O=C(OCCCCC)c1ccccc1(C(=O)OCCCCC)	Test	0
1526	N.A.	O=C(OCC(OC(=O)Nc1ccccc1)CN2CCCCC2)Nc3ccccc3	Training	0
1527	N.A.	c1ccc(cc1)C(c2ccccc2)=C3CC[N+](C)(C)CC3	Test	0
1528	N.A.	O=C(N(C)C)C(c1ccccc1)c2ccccc2	Training	0
1529	N.A.	O=C(Oc1ccc(cc1)Cc2ccccc2)N	Training	0
1530	N.A.	O(CCN(C)C)C(c1ccccc1)c2ccccc2	Training	0
1531	N.A.	OC(c1ccccc1)(c2ccccc2)CCCN3CCCCC3	Training	0
1532	N.A.	O=C(O)CCC(c1ccc(O)cc1)(c2ccc(O)cc2)C	Training	0
1533	N.A.	N#CC(c1ccccc1)(c2ccccc2)CCN4CCC(C(=O)OCC)(c3ccccc3)CC4	Training	0
1534	N.A.	c1ccc(cc1)SSc2ccccc2	Training	0
1535	N.A.	O=C(Oc1ccccc1)c2cccc(c2)C(=O)Oc3ccccc3	Training	1
1536	N.A.	O(c1ccccc1)c2ccccc2	Training	0
1537	N.A.	O=P(O)(Oc1ccccc1)Oc2ccccc2	Test	0
1538	N.A.	N#CC(c1ccccc1)c2ccccc2	Training	0
1539	N.A.	O=C(Oc1ccccc1)Oc2ccccc2	Training	0
1540	N.A.	c1ccc(cc1)Cc2ccccc2	Test	0
1541	N.A.	O(C(c1ccccc1)c2ccccc2)C3CCN(C)CC3	Training	0
1542	N.A.	O=C(OCC[N+](CC)(CC)CC)C(C1CCCC1)C2CCCC2	Training	0
1543	N.A.	O=C(OCCC)CCCCC(=O)OCCC	Test	0
1544	N.A.	O=C(OCCC)c1ccccc1(C(=O)OCCC)	Test	0
1545	N.A.	O=C(OCCC)c1ncc(cc1)C(=O)OCCC	Training	1
1546	N.A.	O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)O	Training	0
1547	N.A.	O=C(N)C(c1ncccc1)(c2ccccc2)CCN(C(C)C)C(C)C	Training	0
1548	N.A.	N#Cc2cc(ccc2(N=Nc1ccc(cc1)N(CCOC(=O)C)CCOC(=O)C))[N+](=O)[O-]	Training	0
1549	N.A.	O(CC)P(OCC)(=S)SCCSCC	Training	0
1550	N.A.	O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C	Training	0
1551	N.A.	c1ccc2c(c1)CC4NC2(c3ccccc34)C	Training	0
1552	N.A.	O=C(OC(C)(C)C)NC(c1ccccc1)C(O)C(=O)OC4C(=C5C(O)C(=O)C6(C)(C(O)CC2OCC2(OC(=O)C)C6(C(OC(=O)c3ccccc3)C(O)(C4)C5(C)C)))C	Test	0
1553	N.A.	O=C(O)CCCCCCCCCCC(=O)O	Test	0
1554	N.A.	N#CCCCCCCCCCCC	Test	0
1555	N.A.	O=C(OCCCCCCCCCCCC)C(=C)C	Test	0
1556	N.A.	O(CCCCCCCCCCCC)CC1OC1	Training	0
1557	N.A.	CCCCCCCCCCCC[N+](C)(C)C	Test	2
1558	N.A.	O=S(=O)(Nc2ccc(OCCN(C)CCc1ccc(cc1)NS(=O)(=O)C)cc2)C	Training	1
1559	N.A.	O=C(OC3CC1N2CC(=O)C(C1)CC2C3)c5c[nH]c4ccccc45	Training	0
1560	N.A.	O=C2Nc1ccccc1N2CCCN5CCC(N4C(=O)Nc3cc(ccc34)Cl)CC5	Training	0
1561	N.A.	O=C2c1cc(OC)c(OC)cc1CC2CC4CCN(Cc3ccccc3)CC4	Training	1
1562	N.A.	O=C(Nc2ccc(OCCN1CCOCC1)c3ccccc23)Nc5cc(nn5(c4ccc(cc4)C))C(C)(C)C	Training	0
1563	N.A.	c1ccc3c(c1)C(=CCCN(C)C)c2ccccc2SC3	Training	0
1564	N.A.	O=C2N(CC)CC(CCN1CCOCC1)C2(c3ccccc3)c4ccccc4	Training	0
1565	N.A.	O=C(N3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3)C4Oc5ccccc5(OC4)	Training	0
1566	N.A.	O3c1ccccc1C(=CCCN(C)C)c2ccccc2C3	Training	0
1567	N.A.	O=C1NC(=O)N(C=C1(F))C2OC(C)C(O)C2(O)	Training	0
1568	N.A.	O=C3c1c(ncn1CC2OCCO2)N(C(=O)N3C)C	Training	0
1569	N.A.	n1ccccc1C(OCCN(C)C)(c2ccccc2)C	Training	0
1570	N.A.	O=C(OCCN(CC)CC)C(c1ccccc1)C2CCCCC2	Training	0
1571	N.A.	O=C2Nc1ccccc1N2C3=CCN(CC3)CCCC(=O)c4ccc(F)cc4	Test	0
1572	N.A.	OCC(O)CN2CCN(c1ccccc1)CC2	Training	0
1573	N.A.	O=C1OC5(CC1)(C2CC2C4C6C7CC7(C3=CC(=O)CCC3(C)C6(CCC45(C))))	Training	0
1574	N.A.	O=C(N)Nc1ccc(OCC)cc1	Training	0
1575	N.A.	O=C1C=CC5(C)(C(N1)CCC3C5(CCC4(C)(C(C(=O)Nc2cc(ccc2C(F)(F)F)C(F)(F)F)CCC34)))	Training	0
1576	N.A.	O=C4C=C3C=CC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Training	0
1577	N.A.	O=C2c1c(ncn1CC(O)CO)N(C(=O)N2C)C	Training	0
1578	N.A.	O=[N+]([O-])c2ccc(OP(OCC)(c1ccccc1)=S)cc2	Training	0
1579	N.A.	O=C(N(CCC)CCC)SCC	Test	0
1580	N.A.	O=C(c1ccc(cc1)C(C)(C)C)CCCN4CCC(OC(c2ccccc2)c3ccccc3)CC4	Training	0
1581	N.A.	O=C(O)C2(C)(CCCC3(c1cc(c(cc1CCC23)C(C)C)S(=O)(=O)O)(C))	Training	0
1582	N.A.	n1ccn(c1)CC(OCc2ccc(cc2)Cl)c3ccc(cc3Cl)Cl	Test	2
1583	N.A.	Oc1cc3c(cc1Cl)CCN(C)C4CCc2ccccc2C34	Training	0
1584	N.A.	O=P(O)(OCC[N+](C)(C)C)OCC(OC)COCCCCCCCCCCCCCCCCCC	Training	0
1585	N.A.	O=P(OCC)(Sc1ccccc1)Sc2ccccc2	Training	0
1586	N.A.	N1=C(NCC1)C3(Oc2ccccc2C3)CC	Training	0
1587	N.A.	O=C1C=C(Oc2cc(OCC(=O)OCC)ccc12)c3ccccc3	Training	0
1588	N.A.	O=S(=O)(c1ccccc1)CCc2ccc3[nH]cc(c3(c2))CC4N(C)CCC4	Training	0
1589	N.A.	Fc1ccc(cc1)CC2CCN(CC2)CC(O)c3ccc(cc3)Cl	Training	0
1590	N.A.	O=C1Oc3c(O)c(O)cc4C(=O)Oc2c(O)c(O)cc1c2c34	Training	0
1591	N.A.	O=C(C)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C))	Test	0
1592	N.A.	O1c2cccc(c2(OCC1))N3CCNCC3	Training	0
1593	N.A.	O(c1cc2c(cc1(OC))C(NCC2)CC4CC5c3cc(OC)c(OC)cc3CCN5(CC4(CC)))C	Training	2
1594	N.A.	O=C(OCC)c2ccc(OCCN1CC(O)C(O)C(O)C1CO)cc2	Training	0
1595	N.A.	O=C1N=C(N)C(F)=CN1C2OC(CO)SC2	Training	0
1596	N.A.	O=C(N(C)C3CCC1(OCCC1)CC3(N2CCCC2))Cc5cccc4occc45	Training	0
1597	N.A.	O=C(O)C2N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)CCC2	Test	0
1598	N.A.	O=C(Nc1ccccc1CCC2N(C)CCCC2)c3ccc(OC)cc3	Training	0
1599	N.A.	O=C(O)C2C1OC(CC1)C2(C(=O)O)	Training	0
1600	N.A.	O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl	Training	2
1601	N.A.	O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CCNCC3)CC	Training	0
1602	N.A.	O=C2NC(C(=O)c1ccc(cc1)SC)=C(N2)C	Training	0
1603	N.A.	O=C1NC(=O)N(c2nc[nH]c12)CCC	Training	0
1604	N.A.	O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCN(CC)CC3)C4CC4	Test	0
1605	N.A.	O=S(=O)(O)c1ccc2[nH]c(nc2(c1))c3ccccc3	Training	0
1606	N.A.	N#CC(=Cc1cc(O)c(O)c(c1)[N+](=O)[O-])C(=O)N(CC)CC	Training	0
1607	N.A.	O=C3NC(=Nc1c3(ncn1C2C(=C)C(CO)C(O)C2))N	Training	0
1608	N.A.	O=C2OCC(Cc1cccc(O)c1)C2Cc3cccc(O)c3	Training	0
1609	N.A.	O=C5NC(=O)C(c1cn(c2ccccc12)C4CCN(Cc3ncccc3)CC4)=C5c6cn(c7ccccc67)C	Training	0
1610	N.A.	OC(c1ccccc1)C(NC)C	Training	0
1611	N.A.	N4=C(N)N3c1ccccc1Cc2ccccc2C3C4	Training	0
1612	N.A.	n1c(OC)cc(nc1n2nc(cc2(OC))C)C	Training	0
1613	N.A.	OC2CCC3C4CCC1CC5C(CC1(C)C4(CCC23(C)))S5	Training	1
1614	N.A.	O=C2OC(C(=Cc1nc(C)sc1)C)CC3OC3(C)(CCCC(C)C(O)C(C(=O)C(C)(C)C(O)C2)C)	Training	0
1615	N.A.	O=C(O)c1ccc(cc1)Cn2c(cnc2CCCC)C=C(C(=O)O)Cc3cccs3	Training	0
1616	N.A.	O=C(O)CC1NC(=O)CNC(=O)C(NC(=O)CCSSCC(NC(=O)C4N(C(=O)C(NC1(=O))Cc3c[nH]c2ccccc23)CCC4)C(=O)N)CCCCNC(=N)N	Training	0
1617	N.A.	O=C3CCC4C2=CCc1cc(O)ccc1C2CCC34(C)	Training	1
1618	N.A.	O=C(O)CSCC(=O)NC1C(=O)SCC1	Training	0
1619	N.A.	C#Cc1cccc(c1)Nc3ncnc2cc(OCCOC)c(OCCOC)cc23	Training	2
1620	N.A.	OCC(O)C(O)CO	Training	0
1621	N.A.	N#Cc1ccc3c(c1)COC3(c2ccc(F)cc2)CCCN(C)C	Training	0
1622	N.A.	N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3cccc(Oc2ccccc2)c3	Training	0
1623	N.A.	O=C(OC)CCc1ccc(OCC(O)CNC(C)C)cc1	Training	0
1624	N.A.	O=C(O)C(CC(=O)c1ccc(cc1)C)CSC(=O)C	Training	0
1625	N.A.	n1nc2n(c1)c4ccc(cc4(C(=NC2)c3ccccc3))Cl	Training	0
1626	N.A.	O=C(Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34))C	Training	0
1627	N.A.	O=C(Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34))c5ccccc5	Training	0
1628	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCC5CCCC5	Training	0
1629	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCCCCC	Test	0
1630	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCCC	Test	0
1631	N.A.	O=C2CCC3C4CCc1cc(O)ccc1C4(CCC23(C))	Training	0
1632	N.A.	n1cnn(c1)CC2(OCC(O2)CC)c3ccc(cc3Cl)Cl	Training	2
1633	N.A.	O=C(NCCO)Cn1ccnc1[N+](=O)[O-]	Training	0
1634	N.A.	O=C1N(C(=O)C(C(=O)N1COC)(c2ccccc2)CC)COC	Training	0
1635	N.A.	O=C(O)COc1ccc(C(=O)C(=C)CC)c(c1Cl)Cl	Training	1
1636	N.A.	OCC(NCCNC(CO)CC)CC	Training	0
1637	N.A.	O=C(c1ccc(O)c(OC)c1)N(CC)CC	Training	0
1638	N.A.	OCCOc1c(cc(cc1Br)C(c2cc(c(OCCO)c(c2)Br)Br)(C)C)Br	Training	2
1639	N.A.	OCCN(c1cccc(c1)Cl)CCO	Training	0
1640	N.A.	n2ccc1cc(OCC)c(OCC)cc1c2Cc3ccc(OCC)c(OCC)c3	Training	0
1641	N.A.	O=C(O)c1ccc(cc1)S(=O)(=O)N(CC)CC	Training	0
1642	N.A.	O=P(O)(O)CCCl	Training	0
1643	N.A.	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))CC	Test	0
1644	N.A.	O=C(N(CC)CC)SCC	Training	0
